NACA 1112
 1.00000     0.00126
 0.98967     0.00293
 0.97008     0.00603
 0.94663     0.00966
 0.92105     0.01351
 0.89463     0.01735
 0.86789     0.02113
 0.84103     0.02479
 0.81408     0.02836
 0.78714     0.03182
 0.76020     0.03516
 0.73325     0.03838
 0.70627     0.04149
 0.67929     0.04448
 0.65232     0.04735
 0.62538     0.05009
 0.59845     0.05269
 0.57155     0.05516
 0.54468     0.05747
 0.51785     0.05963
 0.49109     0.06161
 0.46434     0.06341
 0.43768     0.06502
 0.41110     0.06641
 0.38461     0.06757
 0.35822     0.06848
 0.33195     0.06913
 0.30581     0.06949
 0.27986     0.06953
 0.25410     0.06922
 0.22859     0.06854
 0.20342     0.06744
 0.17867     0.06589
 0.15450     0.06386
 0.13130     0.06134
 0.10956     0.05838
 0.09037     0.05501
 0.07364     0.05101
 0.05900     0.04642
 0.04654     0.04161
 0.03626     0.03685
 0.02792     0.03230
 0.02120     0.02803
 0.01579     0.02404
 0.01141     0.02029
 0.00790     0.01673
 0.00510     0.01332
 0.00294     0.01002
 0.00139     0.00681
 0.00041     0.00368
 0.00001     0.00068
 0.00017    -0.00226
 0.00096    -0.00524
 0.00246    -0.00817
 0.00469    -0.01093
 0.00764    -0.01351
 0.01129    -0.01592
 0.01574    -0.01821
 0.02115    -0.02044
 0.02782    -0.02266
 0.03623    -0.02497
 0.04708    -0.02744
 0.06137    -0.03023
 0.07979    -0.03343
 0.10151    -0.03708
 0.12427    -0.04047
 0.14784    -0.04326
 0.17219    -0.04553
 0.19704    -0.04732
 0.22229    -0.04867
 0.24791    -0.04963
 0.27375    -0.05023
 0.29984    -0.05051
 0.32611    -0.05050
 0.35250    -0.05022
 0.37908    -0.04970
 0.40574    -0.04896
 0.43250    -0.04803
 0.45933    -0.04692
 0.48625    -0.04563
 0.51324    -0.04420
 0.54026    -0.04262
 0.56736    -0.04092
 0.59448    -0.03911
 0.62162    -0.03718
 0.64880    -0.03515
 0.67602    -0.03302
 0.70324    -0.03082
 0.73046    -0.02852
 0.75769    -0.02614
 0.78493    -0.02368
 0.81214    -0.02114
 0.83932    -0.01852
 0.86650    -0.01582
 0.89354    -0.01305
 0.92026    -0.01023
 0.94613    -0.00741
 0.96983    -0.00475
 0.98959    -0.00248
 1.00000    -0.00126
