xflr5 v6.44
NACA 0012
T1_Re0.100_M0.00_N9.0
Alpha =   3.5,  Re =   100000,  Ma = 0.0000,  ACrit = 9.0 

   x        Cpi      Cpv        Qi        Qv
 1.0000    0.411     0.000     0.767     0.000
 0.9895    0.212     0.000     0.888     0.000
 0.9698    0.137     0.000     0.929     0.000
 0.9463    0.078     0.000     0.960     0.000
 0.9207    0.034     0.000     0.983     0.000
 0.8943   -0.003     0.000     1.001     0.000
 0.8675   -0.035     0.000     1.018     0.000
 0.8407   -0.063     0.000     1.031     0.000
 0.8139   -0.091     0.000     1.045     0.000
 0.7872   -0.113     0.000     1.055     0.000
 0.7603   -0.138     0.000     1.067     0.000
 0.7335   -0.160     0.000     1.077     0.000
 0.7067   -0.183     0.000     1.087     0.000
 0.6799   -0.206     0.000     1.098     0.000
 0.6532   -0.227     0.000     1.108     0.000
 0.6263   -0.249     0.000     1.118     0.000
 0.5994   -0.272     0.000     1.128     0.000
 0.5725   -0.296     0.000     1.138     0.000
 0.5456   -0.318     0.000     1.148     0.000
 0.5188   -0.343     0.000     1.159     0.000
 0.4920   -0.368     0.000     1.170     0.000
 0.4653   -0.393     0.000     1.180     0.000
 0.4387   -0.421     0.000     1.192     0.000
 0.4121   -0.447     0.000     1.203     0.000
 0.3857   -0.476     0.000     1.215     0.000
 0.3592   -0.506     0.000     1.227     0.000
 0.3329   -0.536     0.000     1.239     0.000
 0.3067   -0.570     0.000     1.253     0.000
 0.2807   -0.603     0.000     1.266     0.000
 0.2549   -0.637     0.000     1.280     0.000
 0.2293   -0.677     0.000     1.295     0.000
 0.2040   -0.716     0.000     1.310     0.000
 0.1791   -0.759     0.000     1.326     0.000
 0.1547   -0.806     0.000     1.344     0.000
 0.1311   -0.856     0.000     1.362     0.000
 0.1086   -0.911     0.000     1.382     0.000
 0.0879   -0.970     0.000     1.404     0.000
 0.0697   -1.038     0.000     1.428     0.000
 0.0544   -1.103     0.000     1.450     0.000
 0.0422   -1.162     0.000     1.470     0.000
 0.0325   -1.226     0.000     1.492     0.000
 0.0248   -1.271     0.000     1.507     0.000
 0.0186   -1.303     0.000     1.518     0.000
 0.0136   -1.317     0.000     1.522     0.000
 0.0096   -1.295     0.000     1.515     0.000
 0.0063   -1.214     0.000     1.488     0.000
 0.0037   -1.044     0.000     1.430     0.000
 0.0019   -0.755     0.000     1.325     0.000
 0.0006   -0.347     0.000     1.161     0.000
 0.0001    0.108     0.000     0.944     0.000
 0.0001    0.508     0.000     0.701     0.000
 0.0006    0.809     0.000     0.437     0.000
 0.0019    0.970     0.000     0.175     0.000
 0.0037    0.997     0.000    -0.058     0.000
 0.0063    0.938     0.000    -0.250     0.000
 0.0096    0.837     0.000    -0.404     0.000
 0.0136    0.722     0.000    -0.528     0.000
 0.0186    0.606     0.000    -0.628     0.000
 0.0248    0.495     0.000    -0.711     0.000
 0.0325    0.390     0.000    -0.781     0.000
 0.0422    0.296     0.000    -0.839     0.000
 0.0544    0.207     0.000    -0.890     0.000
 0.0697    0.131     0.000    -0.932     0.000
 0.0879    0.069     0.000    -0.965     0.000
 0.1086    0.018     0.000    -0.991     0.000
 0.1311   -0.021     0.000    -1.011     0.000
 0.1547   -0.051     0.000    -1.025     0.000
 0.1791   -0.071     0.000    -1.035     0.000
 0.2040   -0.086     0.000    -1.042     0.000
 0.2293   -0.097     0.000    -1.047     0.000
 0.2549   -0.102     0.000    -1.050     0.000
 0.2807   -0.107     0.000    -1.052     0.000
 0.3067   -0.109     0.000    -1.053     0.000
 0.3329   -0.108     0.000    -1.052     0.000
 0.3592   -0.107     0.000    -1.052     0.000
 0.3857   -0.103     0.000    -1.050     0.000
 0.4121   -0.099     0.000    -1.048     0.000
 0.4387   -0.095     0.000    -1.046     0.000
 0.4653   -0.088     0.000    -1.043     0.000
 0.4920   -0.082     0.000    -1.040     0.000
 0.5188   -0.076     0.000    -1.037     0.000
 0.5456   -0.069     0.000    -1.034     0.000
 0.5725   -0.063     0.000    -1.031     0.000
 0.5994   -0.054     0.000    -1.027     0.000
 0.6263   -0.046     0.000    -1.023     0.000
 0.6532   -0.038     0.000    -1.019     0.000
 0.6799   -0.030     0.000    -1.015     0.000
 0.7067   -0.020     0.000    -1.010     0.000
 0.7335   -0.011     0.000    -1.006     0.000
 0.7603   -0.001     0.000    -1.001     0.000
 0.7872    0.011     0.000    -0.994     0.000
 0.8139    0.021     0.000    -0.989     0.000
 0.8407    0.037     0.000    -0.981     0.000
 0.8675    0.052     0.000    -0.974     0.000
 0.8943    0.072     0.000    -0.963     0.000
 0.9207    0.096     0.000    -0.951     0.000
 0.9463    0.126     0.000    -0.935     0.000
 0.9698    0.170     0.000    -0.911     0.000
 0.9895    0.231     0.000    -0.877     0.000
 1.0000    0.411     0.000    -0.767     0.000


