NACA 1012
 1.00000     0.00126
 0.98964     0.00291
 0.97002     0.00598
 0.94654     0.00956
 0.92086     0.01336
 0.89432     0.01718
 0.86747     0.02093
 0.84052     0.02456
 0.81347     0.02811
 0.78645     0.03154
 0.75939     0.03485
 0.73230     0.03806
 0.70524     0.04116
 0.67817     0.04413
 0.65111     0.04699
 0.62409     0.04971
 0.59705     0.05231
 0.57003     0.05477
 0.54308     0.05708
 0.51616     0.05922
 0.48927     0.06121
 0.46248     0.06301
 0.43571     0.06461
 0.40905     0.06601
 0.38246     0.06717
 0.35598     0.06809
 0.32966     0.06874
 0.30345     0.06909
 0.27741     0.06913
 0.25159     0.06882
 0.22603     0.06813
 0.20080     0.06702
 0.17598     0.06545
 0.15174     0.06339
 0.12833     0.06082
 0.10621     0.05773
 0.08592     0.05419
 0.06820     0.05039
 0.05347     0.04654
 0.04162     0.04283
 0.03222     0.03932
 0.02473     0.03602
 0.01870     0.03287
 0.01379     0.02984
 0.00978     0.02686
 0.00654     0.02390
 0.00397     0.02093
 0.00206     0.01792
 0.00077     0.01489
 0.00011     0.01191
 0.00004     0.00898
 0.00051     0.00600
 0.00162     0.00296
 0.00336    -0.00008
 0.00576    -0.00308
 0.00883    -0.00606
 0.01264    -0.00904
 0.01732    -0.01207
 0.02306    -0.01520
 0.03018    -0.01849
 0.03908    -0.02197
 0.05032    -0.02567
 0.06439    -0.02954
 0.08149    -0.03345
 0.10130    -0.03715
 0.12318    -0.04046
 0.14643    -0.04329
 0.17063    -0.04563
 0.19544    -0.04749
 0.22072    -0.04891
 0.24633    -0.04992
 0.27225    -0.05058
 0.29836    -0.05091
 0.32469    -0.05094
 0.35115    -0.05070
 0.37774    -0.05021
 0.40447    -0.04949
 0.43128    -0.04858
 0.45820    -0.04748
 0.48516    -0.04621
 0.51220    -0.04478
 0.53930    -0.04320
 0.56646    -0.04150
 0.59363    -0.03968
 0.62085    -0.03774
 0.64810    -0.03570
 0.67536    -0.03355
 0.70266    -0.03131
 0.72995    -0.02899
 0.75724    -0.02658
 0.78452    -0.02409
 0.81180    -0.02150
 0.83909    -0.01884
 0.86629    -0.01610
 0.89340    -0.01328
 0.92016    -0.01041
 0.94610    -0.00753
 0.96980    -0.00483
 0.98957    -0.00250
 1.00000    -0.00126
